PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
7423330;BASICA COMPACT;TAB;120;St;PROTI;ja;1;10,35;9,71;15,95;16,40;15,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
1096976;BASISCREME DAC;CRE;5;kg;CAELO;ja;2;57,00;43,77;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
1380453;BATTERIE KNOPFZ SR920SW371;;1;St;VIELS;ja;1;0,75;0,00;1,25;1,25;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
8411903;BATTERIE LITHIUM CR-DL2032;;1;St;VIELS;ja;0;0,62;0,62;1,10;1,10;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
3864818;BD MICRO FINE UL PEN0.25X5;KAN;100;St;MED02;ja;4;24,14;13,89;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3863405;BD MICRO FINE UL PEN0.25X8;KAN;100;St;MED02;ja;0;24,14;13,89;23,95;0,00;23,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046744;BD ULTRA FINE PEN NADEL5MM;KAN;105;ST;BECDI;ja;1;25,52;13,99;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046767;BD ULTRA FINE PEN NADEL8MM;KAN;105;ST;BECDI;ja;1;25,52;13,87;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046738;BD ULTRA FINE PRO4MM PENNA;KAN;105;ST;BECDI;ja;2;25,52;13,49;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8000726;BEDDY BEARS BÄR BRUN;;;;;ja;1;0,00;3,99;9,95;0,00;9,95;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;;
1760428;BELLADONNA D12;GLO;10;g;DHU;ja;1;5,72;5,42;10,65;10,69;10,65;;0,00;VK/UVP (abgerundet v2);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1260890;BEN-U-RON 125MG ZAEPFCHEN;SSU;10;St;BENE;ja;15;1,43;0,00;2,76;2,76;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
116642;BEN-U-RON 250MG ZAEPFCHEN;KKS;10;St;BENE;ja;10;1,54;1,50;2,96;2,96;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2684876;BEN-U-RON 75MG ZAEPFCHEN;SUP;10;St;BENE;ja;28;1,48;1,26;2,85;2,86;2,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7728360;BEN-U-RON DIREK250MG ERD/V;GRA;10;St;BENE;ja;0;4,09;4,09;7,74;7,74;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7728495;BEN-U-RON DIREK500MG ERD/V;GRA;10;St;BENE;ja;5;4,55;4,10;8,50;8,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4993736;BEN-U-RON SAFT;SIR;100;ml;BENE;ja;0;3,32;2,79;6,40;6,40;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7474528;BENZIN DAB MIT PZ;;1;l;HEDIN;ja;1;0,00;8,84;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
1987824;BEPANTHEN ANTISEPT WUNDCRE;CRE;20;g;BAYSE;ja;8;3,72;2,67;6,95;7,18;6,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578675;BEPANTHEN AUGEN+NASENSALBE;ASN;10;g;BAYSE;ja;17;4,27;3,17;7,95;7,97;7,95;ja;5,50;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578681;BEPANTHEN AUGEN+NASENSALBE;ASN;5;g;BAYSE;ja;2;2,58;2,11;4,95;4,97;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10394879;BEPANTHEN AUGENTROPFEN;ATR;10;ml;BAYSE;ja;5;9,39;7,15;12,30;0,00;12,30;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15410063;BEPANTHEN AUGENTROPFEN;ATR;2X10;ml;BAYSE;ja;2;16,99;13,25;20,95;0,00;20,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6325944;BEPANTHEN MEERWASSER NASEN;NAS;20;ml;BAYSE;ja;3;3,64;2,75;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9461168;BEPANTHEN NARBEN GEL;GEL;20;g;BAYSE;ja;8;14,00;10,64;16,95;0,00;16,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6429046;BEPANTHEN SENSIDERM CREME;CRE;20;g;BAYSE;ja;3;4,99;3,82;6,50;0,00;6,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1578847;BEPANTHEN WUND U HEILSALBE;SAL;100;g;BAYSE;ja;4;10,78;8,47;18,95;18,98;18,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1580241;BEPANTHEN WUND U HEILSALBE;SAL;20;g;BAYSE;ja;41;3,62;2,69;6,95;6,97;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578818;BEPANTHEN WUND U HEILSALBE;SAL;50;g;BAYSE;ja;25;6,41;5,07;11,95;11,97;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17639634;BEPANTHOL DERMA REGEN HAND;BAL;50;ml;BAYSE;ja;1;5,99;4,67;9,95;0,00;9,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1627592;BEPANTHOL INTENSIV KOER SP;LOT;400;ml;BAYSE;ja;0;15,80;12,97;19,95;0,00;19,95;;0,00;;nein;Nein;Nein;keine Angabe;Ja
1578652;BEPANTHOL LIPPENCREME;CRE;7.5;g;BAYSE;ja;2;3,82;2,45;5,90;0,00;5,90;;0,00;Eucerin-Artikel;nein;Nein;Nein;keine Angabe;Ja
2605026;BEPANTHOL LIPSTICK;STI;4.5;g;BAYSE;ja;0;3,25;2,30;4,95;0,00;4,95;;0,00;Eucerin-Artikel;nein;Nein;Nein;keine Angabe;Ja
4939642;BERBERIL N AUGENTROPFEN;ATR;10;ml;MANN;ja;1;3,17;2,18;5,50;6,12;5,50;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
255510;BERBERIL N EDO;ATR;10X0.5;ml;MANN;ja;5;4,26;3,07;7,96;7,96;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
769338;BERLIFINE MIC KAN 0.30X8MM;KAN;100;St;BERLI;ja;1;18,12;0,00;25,87;25,87;0,00;;0,00;;nein;Nein;Ja;keine Angabe;Nein
11608176;BETAFINE UNIV PEN 30G 5MM;KAN;100;St;IME-D;ja;1;20,00;20,00;30,94;30,94;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1931491;BETAISODONA LOESUNG;LOE;30;ml;MUNDI;ja;1;4,41;3,81;8,20;8,23;8,20;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3930478;BETAISODONA SALBE;SAL;25;g;MUNDI;ja;1;4,78;3,49;7,85;8,93;7,85;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3110031;BETAMETHASON 17 VAL MIKRON;;5;g;CAELO;ja;1;75,00;47,95;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
2238964;BETAMETHASON DIPROPIO MIKR;PUL;1;g;EURO;ja;1;33,60;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
11480285;BEURER FT58 OHRTHERMOMETER;;1;ST;BEURE;ja;1;24,48;0,00;29,95;35,99;29,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6581340;BGSTAR TESTSTREIFEN;TTR;50;St;SANOA;ja;2;20,00;17,99;26,95;28,71;26,95;;0,00;Teststreifen;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1654873;BICANORM;TMR;100;St;FRES;ja;3;18,06;17,49;30,70;30,74;30,70;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1476532;BIFITERAL;SIR;1000;ml;MYLHC;ja;1;10,35;9,21;18,20;18,23;18,20;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1610404;BIFITERAL;SIR;200;ml;MYLHC;ja;1;2,57;2,25;4,95;4,95;4,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1476526;BIFITERAL;SIR;500;ml;MYLHC;ja;3;5,56;5,08;10,35;10,39;10,35;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16964214;BIO H TIN HAIR ESSE MIKRON;KAP;30;St;PFLEG;ja;6;11,33;8,61;19,95;19,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
16964220;BIO H TIN HAIR ESSE MIKRON;KAP;90;St;PFLEG;ja;5;30,19;22,94;48,75;48,75;0,00;;0,00;;nein;Nein;Nein;ja;Nein
4392959;BIO H TIN PFLEGE SHAMPOO;SHA;200;ml;PFLEG;ja;2;5,85;5,34;8,90;8,29;8,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
6319671;BIOCHEMIE 10 NATR SULF D 6;TAB;100;St;PFLUE;ja;1;2,44;2,42;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318832;BIOCHEMIE 3 FERRUM PHO D12;TAB;100;St;PFLUE;ja;1;2,44;2,36;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
274163;BIOCHEMIE 5 KAL PHOS D 6;TAB;80;St;DHU;ja;1;3,10;2,40;5,95;5,97;5,95;;0,00;VK/UVP (abgerundet v2);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319286;BIOCHEMIE 6 KAL SULFUR D 6;TAB;100;St;PFLUE;ja;3;2,44;1,95;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2580697;BIOCHEMIE 7 MAGN PHOS D 6;TAB;200;St;DHU;ja;3;5,87;0,00;10,95;10,97;10,95;;0,00;VK/UVP (abgerundet v2);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319323;BIOCHEMIE 7 MAGNES PHO D 6;TAB;100;St;PFLUE;ja;3;2,44;2,33;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319346;BIOCHEMIE 7 MAGNES PHO D 6;TAB;400;St;PFLUE;ja;3;7,56;6,05;13,95;13,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16011135;BIOFANAL SCHEID 6VTA+25SAL;KPG;1;P;PFLEG;ja;1;7,93;7,67;14,39;14,39;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
427796;BIOLECTRA IMMUN DIRECT;PEL;20;St;HERME;ja;0;8,79;6,46;10,95;11,91;10,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
10252174;BIOLECTRA MAGN 400MG UD OR;PEL;20;ST;HERME;ja;6;8,60;6,74;10,95;11,65;10,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
10252151;BIOLECTRA MAGN 400MG UD ZI;PEL;20;St;HERME;ja;3;8,60;6,74;10,95;11,65;10,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
10043631;BIOLECTRA MAGN 400MG ULTRA;KAP;40;St;HERME;ja;2;12,67;10,14;19,80;19,80;19,80;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
7795646;BIOLECTRA MAGNES DIR ORANG;PEL;20;St;HERME;ja;1;8,20;6,41;9,95;11,10;9,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
5561507;BIOLECTRA MAGNESIUM 300;KAP;20;St;HERME;ja;0;6,53;4,86;9,95;10,97;9,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
7147568;BITE AWAY COBRA STICHHEILE;;1;St;DERM;ja;1;18,97;18,97;29,95;29,95;29,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2204362;BLANEL;BTA;96;St;PFLEG;ja;1;28,45;26,58;46,39;46,39;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6618540;BLEND A DENT SU H FR806927;CRE;40;ml;WICKP;ja;1;3,61;2,48;4,50;0,00;4,50;;0,00;;nein;Nein;Ja;keine Angabe;Nein
989382;BLEND A DENT SU HAFTCR NEU;CRE;40;ml;WICKP;ja;1;3,61;2,43;4,50;0,00;4,50;;0,00;;nein;Nein;Nein;keine Angabe;Keine Angabe
12420109;BLINK TOTALCARE TAEGL REIN;LOE;2X15;ml;AMOGE;ja;0;6,73;6,43;9,95;9,94;9,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9001389;BODYSOL A DUSCHE MILCH HON;XDG;250;ml;OMGPH;ja;1;6,50;5,39;8,95;0,00;8,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
6914764;BORT ACTIVEC KNOE BLAU LG;BAN;1;St;BORTG;ja;0;8,40;7,60;15,90;15,90;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6914824;BORT ACTIVEC KNOE HAUT ME;BAN;1;St;BORTG;ja;1;8,40;7,60;15,90;15,90;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8829353;BORT STABILOCOL HAFT 6 BLA;BIN;1;St;BORTG;ja;1;4,85;4,59;8,85;8,85;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8830907;BORT STABILOCOLOR 4CM GRUE;BIN;1;St;BORTG;ja;0;2,95;2,85;5,50;5,50;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
12460445;BOXAGRIPPAL ERK 200MG/30MG;FTA;10;ST;ANGE;ja;5;4,93;3,94;8,95;9,21;8,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12460451;BOXAGRIPPAL ERK 200MG/30MG;FTA;20;St;ANGE;ja;43;7,17;5,14;12,95;13,40;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3839625;BRAND UND WUNDGEL MEDICE;GEL;25;g;MEDAR;ja;1;4,70;3,56;8,75;8,78;8,75;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
10216824;BRAUN NTF3000 NO TOUCH STI;;1;St;KAZ H;ja;1;50,79;0,00;72,95;64,99;72,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
7437651;BRAUN THERMOS SCHUTZK LF40;;40;St;KAZ H;ja;1;7,42;4,29;10,95;9,49;10,95;;0,00;;nein;Nein;Ja;keine Angabe;Nein
3625924;BRILLENPUTZTUCH ALLES KLAR;TUE;10;St;ABC;ja;1;0,82;0,58;1,00;1,29;1,00;;0,00;;nein;Nein;Nein;keine Angabe;Keine Angabe
1852099;BRONCHICUM;TRO;30;ml;KLOFR;ja;0;4,68;4,07;8,75;8,75;8,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1852107;BRONCHICUM;TRO;50;ml;KLOFR;ja;2;6,48;5,72;12,10;12,10;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3728280;BRONCHICUM ELIXIR;FLE;100;ml;KLOFR;ja;3;5,19;4,26;8,95;9,70;8,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5566232;BRONCHIPRET SAFT TE;SAF;100;ml;BIONO;ja;4;5,94;5,91;10,95;11,10;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5566226;BRONCHIPRET SAFT TE;SAF;50;ml;BIONO;ja;14;3,32;2,75;6,40;6,40;6,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
360945;BRONCHIPRET THYMIAN PASTIL;PAS;30;St;BIONO;ja;34;4,19;3,10;7,85;7,85;7,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
360951;BRONCHIPRET THYMIAN PASTIL;PAS;50;St;BIONO;ja;7;6,32;4,68;10,95;11,80;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
168478;BRONCHIPRET TP;FTA;20;St;BIONO;ja;36;6,32;4,68;10,95;11,80;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11535810;BRONCHIPRET TROPFEN;FLE;100;ml;BIONO;ja;0;11,30;9,22;18,80;19,90;18,80;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11535804;BRONCHIPRET TROPFEN;FLE;50;ml;BIONO;ja;8;6,32;5,17;10,95;11,80;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2535395;BULLRICH SALZ;TAB;50;St;DELPR;ja;1;1,78;1,41;2,50;0,00;2,50;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
161996;BUSCOPAN;UTA;20;St;A. NA;ja;13;6,14;4,88;9,95;11,47;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2483617;BUSCOPAN PLUS;FTA;20;St;A. NA;ja;2;7,27;5,78;12,55;13,58;12,55;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12371144;CAJEPUT EXTRA;AEO;5;ml;PRIMA;ja;1;5,79;5,29;8,95;9,90;8,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;nein, kein Lebensmittel;Nein
2772505;CALCIDE;KTA;100;St;STRAM;ja;1;12,52;11,18;21,84;21,84;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
662161;CALCIGEN D KAUTABLETTEN;KTA;100;St;MYLHC;ja;5;12,57;9,42;21,90;21,90;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4054599;CALCIGEN D KAUTABLETTEN;KTA;120;St;MYLHC;ja;7;15,25;11,44;25,45;25,95;25,45;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9526637;CALCILAC KAUTABLETTEN;KTA;100;St;MIBE;ja;4;13,60;11,15;23,15;23,15;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9083097;CALCILAC KAUTABLETTEN;KTA;120;St;MIBE;ja;3;14,93;12,24;25,41;25,41;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1164726;CALCIMAGON D3;KTA;112;St;CHEP;ja;3;20,93;20,17;33,60;34,84;33,60;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5883547;CALCIMAGON D3 UNO;KTA;60;St;CHEP;ja;1;17,86;17,37;30,39;30,39;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5883599;CALCIMAGON D3 UNO;KTA;90;St;CHEP;ja;1;25,97;25,17;42,34;42,34;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7383955;CALCIUM 1000 HEXAL;BTA;100;St;HEXAL;ja;3;23,78;13,95;38,75;38,77;38,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9491494;CALCIUM 500 DURA BRAUSETAB;BTA;40;St;MYLHC;ja;1;6,42;6,03;10,80;10,80;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7383926;CALCIUM 500 HEXAL;BTA;100;St;HEXAL;ja;2;14,46;8,48;24,60;24,61;24,60;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8715939;CALCIUM BRAUSETABLETTEN;BTA;20;St;AMOSV;ja;1;1,17;0,83;1,99;1,99;0,00;;0,00;;nein;Nein;Keine Angabe;ja;Nein
3659751;CALCIUM D3 RATIO BRAUSETAB;BTA;100;St;RATIO;ja;6;20,64;13,54;34,50;34,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2340148;CALCIUM SANDOZ D OSTEO BRA;BTA;20;St;HEXAL;ja;4;6,39;3,75;7,95;11,94;7,95;;0,00;Mitarbeiter;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4906200;CALCIUM SANDOZ FORTE;BTA;2X20;St;HEXAL;ja;5;9,12;5,35;16,07;16,07;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1397867;CALCIUM VERLA 600MG;FTA;100;St;VERLA;ja;4;12,36;9,52;21,65;21,65;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
828383;CALCIUM VERLA VITAL;FTA;100;St;VERLA;ja;1;10,48;10,22;16,60;16,60;0,00;;0,00;;nein;Nein;Nein;ja;Nein
729971;CALCIUM-SANDOZ SUN;BTA;20;St;HEXAL;ja;3;6,69;3,77;10,15;10,18;10,15;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
3933092;CALENDULA WUNDSALBE;SAL;25;g;WELED;ja;2;5,34;2,84;9,97;9,97;0,00;ja;6,95;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16808052;CALMALAIF UTA;UTA;40;St;BAYSE;ja;5;7,22;5,19;10,95;13,49;10,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6560421;CALMVALERA HEVERT;TRO;100;ml;HEVER;ja;1;18,79;17,66;31,98;31,98;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4311292;CAMPHER RACEMISCH API;;50;g;CAELO;ja;1;9,45;8,43;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
3060712;CAMPHERSPIRITUS HETTERICH;;200;ml;HETTE;ja;0;2,90;2,90;0,00;0,00;0,00;;0,00;;ja;Nein;Nein;keine Angabe;Keine Angabe
13655004;CANEPHRON UNO;UTA;30;ST;BIONO;ja;16;13,57;10,04;22,95;23,10;22,95;ja;17,95;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13655027;CANEPHRON UNO;UTA;90;ST;BIONO;ja;2;35,82;26,51;48,95;55,45;48,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
679612;CANESTEN EXTRA;CRE;20;g;BAYSE;ja;6;6,41;4,53;10,95;11,97;10,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
619053;CANESTEN EXTRA NAGELSET;SAL;1;St;BAYSE;ja;7;24,52;18,88;39,95;39,97;39,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1713624;CANESTEN GYN ONCE KOMBI;KPG;1;P;BAYSE;ja;1;9,65;6,98;16,95;16,99;16,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2271016;CARBO MEDICINALIS PLV;;250;g;INTDR;ja;0;0,00;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
10327601;CARMENTHIN B VERD STOE WK;WKM;14;St;SCHWA;ja;4;7,56;6,05;13,95;13,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13229431;CARUM CARVI BABY KUEM ZAEP;SUP;10;St;PA25;ja;2;4,80;4,52;8,97;8,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12544248;CARUM CARVI COMP SAEUGLING;SSU;10X1;g;WALA;ja;1;4,55;3,85;8,50;8,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7791418;CD 6 + PFLEGEDEO ROLL-ON;EMU;60;ml;COSPR;ja;1;2,20;2,05;3,98;3,98;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
4522592;CEFASEL 100 NUTRI SELEN TA;TAB;100;St;CEFAK;ja;1;18,23;18,22;23,90;23,90;0,00;;0,00;;nein;Nein;Nein;ja;Nein
3689290;CELYOUNG ANTIAGING CREME;CRE;50;ml;KREPH;ja;1;23,57;21,73;33,90;33,94;33,90;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
7394479;CENTRUM A-ZINK F-LUTEIN CP;TAB;30;St;PFIZE;ja;0;8,71;6,55;8,95;0,00;8,95;;0,00;;nein;Nein;Keine Angabe;ja;Nein
1240479;CENTRUM A-ZINK GEN50+FL CP;TAB;100;St;PFIZE;ja;0;26,90;26,90;29,50;0,00;29,50;;0,00;;nein;Nein;Nein;ja;Nein
14170533;CENTRUM GENERATION 50+;TAB;100;St;GSKOT;ja;4;30,34;23,27;34,95;41,15;34,95;;0,00;;nein;Nein;Nein;ja;Nein
2271200;CERA ALBA;;100;g;INTDR;ja;1;4,95;4,95;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Keine Angabe
1701704;CERA ALBA;;250;g;INTDR;ja;1;0,00;10,37;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
2271246;CERA FLAVA;;100;g;INTDR;ja;1;5,10;5,29;3,95;0,00;3,95;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Keine Angabe
15897148;CETAPHIL REPAIR HANDCREME;CRE;50;ml;GALDE;ja;1;5,65;4,14;7,95;8,75;7,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
2408188;CETEBE ABWEHR PLUS;KAP;30;St;STAGM;ja;9;9,49;7,21;11,95;13,90;11,95;;0,00;;nein;Nein;Nein;ja;Nein
3823570;CETIRIZIN 10 1A PHARMA;FTA;20;St;1APHA;ja;20;1,63;1,24;3,10;3,14;3,10;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3823564;CETIRIZIN 10 1A PHARMA;FTA;7;St;1APHA;ja;11;1,37;0,73;2,60;2,64;2,60;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6716136;CETIRIZIN ABZ 10MG FILMT;FTA;20;St;ABZ;ja;1;1,52;1,45;2,93;2,93;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6716142;CETIRIZIN ABZ 10MG FILMT;FTA;50;St;ABZ;ja;3;3,61;3,55;6,95;6,96;6,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2663704;CETIRIZIN ADGC;FTA;100;St;ZENTI;ja;3;6,93;6,15;12,95;12,95;12,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2662745;CETIRIZIN ADGC;FTA;20;St;ZENTI;ja;2;1,54;1,29;2,95;2,96;2,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
