PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
4114918;ASPIRIN COMPLEX BEUTEL;GSE;20;St;BAYSE;ja;13;10,21;6,89;17,95;17,98;17,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16781643;ASPIRIN COMPLEX GRAN-STICK;GRA;10;St;BAYSE;ja;21;6,94;4,58;12,97;12,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4356254;ASPIRIN DIREKT;KTA;20;St;BAYSE;ja;0;6,30;5,61;11,75;11,77;11,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1405147;ASPIRIN EFFECT;GRA;10;St;BAYSE;ja;2;3,62;2,63;6,95;6,97;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
958281;ASPIRIN MIGRAENE;BTA;12;St;BAYSE;ja;1;4,92;3,83;9,15;9,19;9,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5387239;ASPIRIN N 100MG;TAB;98;St;BAYER;ja;1;3,15;2,67;6,07;6,07;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1406632;ASPIRIN PLUS C;BTA;10;St;BAYSE;ja;56;4,27;2,87;7,95;7,97;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1894063;ASPIRIN PLUS C;BTA;20;St;BAYSE;ja;28;7,11;5,77;12,95;13,28;12,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3464237;ASPIRIN PLUS C;BTA;40;St;BAYSE;ja;2;12,48;8,50;21,75;21,79;21,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6706155;ASPIRIN PROTECT 100MG;TMR;98;St;BAYER;ja;3;7,38;6,69;13,70;13,73;13,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16384540;ASS 100;TAB;100;St;ZENTI;ja;4;1,44;1,39;2,77;2,77;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6312077;ASS 100 1A PHARMA TAH;TAB;100;St;1APHA;ja;170;1,49;0,95;2,85;2,87;2,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6312060;ASS 100 1A PHARMA TAH;TAB;50;St;1APHA;ja;1;1,00;1,00;2,00;2,00;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7402210;ASS 100 HEXAL;TAB;100;St;HEXAL;ja;10;2,47;1,45;4,75;4,76;4,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11481830;ASS ABZ 100MG TAH TABL;TAB;100;ST;ABZ;ja;62;1,68;1,18;3,20;3,24;3,20;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1696794;ASS ABZ PROTECT 100 MG;TMR;100;St;ABZ;ja;5;2,20;1,54;4,20;4,24;4,20;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3024202;ASS AL 100 TAH;TAB;100;St;ALIUD;ja;54;1,68;0,77;3,20;3,24;3,20;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9064651;ASS DEXCEL 100MG TABLETTEN;TAB;100;St;DEXCE;ja;2;1,48;1,41;2,85;2,86;2,85;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9318809;ASS DEXCEL PROTECT 100MG;TMR;100;St;DEXCE;ja;1;1,80;1,51;3,45;3,47;3,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1343682;ASS RATIOPHARM 100MG TAH;TAB;100;St;RATIO;ja;4;2,58;1,44;4,55;4,97;4,55;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3416422;ASS RATIOPHARM 500MG;TAB;100;St;RATIO;ja;3;6,15;3,36;10,65;11,50;10,65;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3403885;ASS RATIOPHARM 500MG;TAB;30;St;RATIO;ja;6;3,04;1,57;3,95;5,85;3,95;;0,00;VK/UVP - 20% (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3435448;ASS+C RATIO GEG SCHMERZEN;BTA;20;St;RATIO;ja;1;5,88;5,53;10,30;10,98;10,30;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
15577596;ASS-RATIO PROTECT 100 MG;TMR;100;St;RATIO;ja;3;2,69;2,35;4,95;5,19;4,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
15374054;ATMEWOHL BABY&KIND BAL BIO;BAL;30;ml;PRIMA;ja;1;5,79;5,69;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
13167960;ATMEWOHL DUFTMISCHUNG BIO;AEO;5;ml;PRIMA;ja;1;5,79;5,06;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
13167954;ATMEWOHL KISSENSPRAY BIO;AEO;30;ml;PRIMA;ja;1;5,79;5,35;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16857843;ATMEWOHL MASKENSPRAY BIO;SPR;20;ml;PRIMA;ja;1;4,04;4,04;6,90;6,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
8468984;AUDISPRAY ADULT;SPR;50;ml;COOP;ja;3;7,65;6,12;14,30;14,33;14,30;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
15251630;AUDISPRAY ULTRA;SPR;20;ml;COOP;ja;1;7,15;6,37;13,37;13,37;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8545503;AUGENKLAPPE M GUMMIB SAND;;1;St;JUNGH;ja;1;0,81;0,65;1,10;0,00;1,10;;0,00;;nein;Nein;Ja;keine Angabe;Nein
2556948;AUGENKLAPPE SCHWARZ M GUMM;;1;St;CAREL;ja;1;0,75;0,54;0,90;0,00;0,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
4814923;AUTODROP APPLIKATIONSHILFE;;1;St;OWEN;ja;1;5,25;3,73;6,35;0,00;6,35;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15584739;AVENE ANTIROU TAG BERU EMU;EMU;40;ml;PIEFA;ja;1;18,49;14,58;26,95;27,50;26,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
16760842;AVENE COLD CR NUTRI LIPPPF;STI;4;g;PIEFA;ja;1;4,57;4,57;6,90;6,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
14373727;AVENE HYDRANCE BB LEI GET;EMU;40;ml;PIEFA;ja;1;19,31;15,21;25,95;28,50;25,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
11352564;AVENE HYDRANCE REICHH;CRE;40;ml;PIEFA;ja;1;17,32;15,42;25,50;25,50;25,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
14277969;AVENE LES ESS REV NUTR REI;CRE;50;ml;PIEFA;ja;1;23,00;17,31;34,50;34,50;34,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
15863250;AVENE REINIGUNGSSCHAUM;SCH;150;ml;PIEFA;ja;2;11,90;9,94;17,90;17,90;17,90;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
5874560;AVENE SUNSITIVE KDR SPF50+;SPR;200;ml;PIEFA;ja;1;18,81;15,13;26,90;26,90;26,90;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
12474252;AVENE SUNSITIVE SON SPF50+;SPR;200;ml;PIEFA;ja;2;18,81;13,53;26,90;26,90;26,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
4396609;AVENE THERMALWASSER SPRAY;SPR;150;ml;PIEFA;ja;1;7,63;5,45;11,50;11,50;11,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
850141;AVENE THERMALWASSER SPRAY;SPR;50;ml;PIEFA;ja;1;3,67;3,01;5,50;5,50;5,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
16507801;AVENE TOLERANCE CONTROL CR;CRE;40;ml;PIEFA;ja;1;17,23;15,45;25,90;25,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
11370131;AVENE TRIXE NUTR REICH PFL;MIL;200;ml;PIEFA;ja;1;11,38;9,58;16,90;16,90;16,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
3099625;AZARON STICK;STI;5.75;g;OMGPH;ja;1;5,05;4,14;9,90;9,44;9,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2004752;BABIX BABY THYMIANBAD;BAD;125;ml;MICKA;ja;1;4,92;4,67;7,60;0,00;7,60;;0,00;OTC (ohne VK/UVP);nein;Nein;Nein;keine Angabe;Keine Angabe
4459669;BABIX INHALAT N;INH;10;ml;MICKA;ja;2;4,68;4,48;8,75;8,75;8,75;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4459675;BABIX INHALAT N;INH;20;ml;MICKA;ja;0;8,00;5,87;13,95;14,47;13,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4459652;BABIX INHALAT N;INH;5;ml;MICKA;ja;10;3,32;3,12;5,95;6,40;5,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10033420;BABYBENE GEL;GEL;10;ml;PA25;ja;1;5,88;5,83;8,90;8,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
98878;BABYLAX;KLI;3;St;INFEC;ja;1;4,26;3,95;7,95;7,96;7,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16391712;BACH OR RESCURA PAS OR HOL;PAS;50;g;NELSO;ja;14;5,50;4,29;7,95;7,95;7,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
16391729;BACH OR RESCURA PAS SCH JO;PAS;50;g;NELSO;ja;13;5,50;4,29;7,95;7,95;7,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
16391801;BACH ORIGINAL RESCURA AF;TRO;10;ml;NELSO;ja;9;8,45;6,59;13,45;13,45;13,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
16391818;BACH ORIGINAL RESCURA AF;TRO;20;ml;NELSO;ja;5;12,25;8,69;18,55;18,55;18,55;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
16391824;BACH ORIGINAL RESCURA CRE;CRE;30;ml;NELSO;ja;4;7,20;5,69;12,95;12,95;12,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
9706687;BACHBLUETEN MURNAU DU SCHA;BON;50;g;MURNA;ja;1;6,70;6,16;8,55;8,55;8,55;;0,00;;nein;Nein;Nein;ja;Keine Angabe
10252725;BACHBLUETEN MURNAU KONZ DI;GLO;10;g;MURNA;ja;2;9,95;8,35;14,95;14,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
10111350;BACHBLUETEN MURNAU ORI GLO;GLO;10;g;MURNA;ja;1;9,95;8,00;17,95;18,55;17,95;;0,00;;nein;Nein;Nein;ja;Nein
10111321;BACHBLUETEN MURNAU ORI TRO;TRO;10;ml;MURNA;ja;1;6,70;5,41;13,95;13,95;13,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
182662;BACILLOL AF;LOE;500;ml;HARTM;ja;1;6,20;3,42;8,95;8,95;8,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
14307216;BAG IN A BOX AQUA PURIFIKA;;2;l;WEPA;ja;1;6,50;5,99;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
4491756;BALDRIAN DISPERT 45MG;UTA;100;St;CHEP;ja;1;7,60;7,09;13,95;13,99;13,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
499175;BALDRIPARAN STARK F D NACH;UTA;30;St;DR.F;ja;3;9,99;8,81;12,95;13,99;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
499181;BALDRIPARAN STARK F D NACH;UTA;60;St;DR.F;ja;1;18,56;17,91;24,95;25,99;24,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17884322;BALDRIPARAN ZUR BERUHIGUNG;UTA;60;St;DR.F;ja;1;14,99;13,87;19,95;20,99;19,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10313929;BALLISTOL STICHFREI ANIMAL;SPR;100;ml;HAGE;ja;1;6,50;4,87;9,29;9,29;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
4291371;BALNEUM HERMAL;FLU;200;ml;HERMA;ja;1;6,53;6,20;10,95;12,20;10,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7537909;BALSAMKA BALSAM;BAL;50;ml;ALLCU;ja;1;7,80;7,43;13,90;13,90;13,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
7423330;BASICA COMPACT;TAB;120;St;PROTI;ja;1;10,35;9,19;16,40;16,40;16,40;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
4033568;BASICA INSTANT;PUL;300;g;PROTI;ja;1;10,35;9,51;14,95;16,40;14,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;ja;Nein
12552495;BASILIKUM BIO;AEO;5;ml;PRIMA;ja;1;5,21;4,88;8,90;8,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
6879542;BASISCREME DAC;CRE;1;kg;FAGRO;ja;1;14,90;13,20;21,80;0,00;21,80;;0,00;;nein;Ja;Nein;keine Angabe;Nein
8411642;BATTERIE MIGNON LR6 V4906;;4;St;VIELS;ja;1;1,56;1,40;2,80;2,80;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
9372884;BD MICROFINE ULTRA 12.7MM;KAN;100;St;BECDI;ja;3;25,22;13,70;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046744;BD ULTRA FINE PEN NADEL5MM;KAN;105;ST;BECDI;ja;2;25,52;13,86;35,39;0,00;35,39;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046750;BD ULTRA FINE PEN NADEL6MM;KAN;105;ST;BECDI;ja;1;25,52;13,90;35,95;0,00;35,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046767;BD ULTRA FINE PEN NADEL8MM;KAN;105;ST;BECDI;ja;4;25,52;13,99;35,39;0,00;35,39;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046738;BD ULTRA FINE PRO4MM PENNA;KAN;105;ST;BECDI;ja;3;25,52;13,99;35,95;0,00;35,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1760428;BELLADONNA D12;GLO;10;g;DHU;ja;1;5,72;5,11;10,65;10,69;10,65;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10764968;BELSANA GRIP STAR SPEZ L;HAS;2;ST;BELSA;ja;2;3,20;2,25;4,50;4,70;4,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
10764951;BELSANA GRIP STAR SPEZ M;HAS;2;ST;BELSA;ja;2;3,20;2,56;4,50;4,70;4,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
10764945;BELSANA GRIP STAR SPEZ S;HAS;2;ST;BELSA;ja;1;3,20;1,50;4,50;4,70;4,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
10178207;BELSANA HAFTI;FLU;60;ml;BELSA;ja;1;8,80;6,25;12,85;14,30;12,85;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11087990;BELSANA MAGN AN/AUSZ HI M;BEU;1;St;BELSA;ja;1;32,00;12,50;40,90;47,90;40,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1260890;BEN-U-RON 125MG ZAEPFCHEN;SSU;10;St;BENE;ja;10;1,43;1,43;2,75;2,76;2,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
116642;BEN-U-RON 250MG ZAEPFCHEN;KKS;10;St;BENE;ja;5;1,54;1,52;2,95;2,96;2,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
116694;BEN-U-RON 500MG TABLETTEN;TAB;20;St;BENE;ja;2;3,10;2,75;5,95;5,97;5,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2684876;BEN-U-RON 75MG ZAEPFCHEN;SUP;10;St;BENE;ja;19;1,48;1,48;2,85;2,86;2,85;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7728360;BEN-U-RON DIREK250MG ERD/V;GRA;10;St;BENE;ja;0;4,09;4,09;7,74;7,74;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7728495;BEN-U-RON DIREK500MG ERD/V;GRA;10;St;BENE;ja;14;4,55;4,47;8,50;8,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4993736;BEN-U-RON SAFT;SIR;100;ml;BENE;ja;0;3,32;2,85;6,40;6,40;6,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7474528;BENZIN DAB MIT PZ;;1;l;HEDIN;ja;1;0,00;6,59;14,95;0,00;14,95;;0,00;;nein;Ja;Nein;keine Angabe;Nein
7283797;BENZINUM DAB 10;;1;l;FISHA;ja;1;0,00;5,94;12,35;0,00;12,35;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
1987824;BEPANTHEN ANTISEPT WUNDCRE;CRE;20;g;BAYSE;ja;10;3,72;2,67;6,95;7,18;6,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578675;BEPANTHEN AUGEN+NASENSALBE;ASN;10;g;BAYSE;ja;19;4,27;3,17;7,95;7,97;7,95;ja;5,50;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578681;BEPANTHEN AUGEN+NASENSALBE;ASN;5;g;BAYSE;ja;5;2,58;2,11;4,95;4,97;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
829388;BEPANTHEN AUGENTROPFEN;ATR;20X0.5;ml;BAYSE;ja;11;8,99;6,71;12,95;0,00;12,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2180584;BEPANTHEN LOESUNG;LOE;50;ml;BAYSE;ja;1;2,69;2,29;4,95;5,19;4,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6325944;BEPANTHEN MEERWASSER NASEN;NAS;20;ml;BAYSE;ja;7;3,64;2,75;4,95;0,00;4,95;;0,00;EEK + 50%;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9461168;BEPANTHEN NARBEN GEL;GEL;20;g;BAYSE;ja;7;14,00;10,64;16,95;0,00;16,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3916343;BEPANTHEN SCHAUMSPRAY;SPR;75;ml;BAYSE;ja;1;13,36;9,40;14,95;0,00;14,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6429046;BEPANTHEN SENSIDERM CREME;CRE;20;g;BAYSE;ja;7;4,99;3,82;6,50;0,00;6,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1578847;BEPANTHEN WUND U HEILSALBE;SAL;100;g;BAYSE;ja;10;10,78;7,68;18,95;18,98;18,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1580241;BEPANTHEN WUND U HEILSALBE;SAL;20;g;BAYSE;ja;43;3,62;2,69;6,95;6,97;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578818;BEPANTHEN WUND U HEILSALBE;SAL;50;g;BAYSE;ja;25;6,41;4,78;11,95;11,97;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17639634;BEPANTHOL DERMA REGEN HAND;BAL;50;ml;BAYSE;ja;2;5,99;4,67;9,95;0,00;9,95;;0,00;OTC neu;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1627652;BEPANTHOL KOERPERLOTION SP;LOT;400;ml;BAYSE;ja;1;14,39;9,59;18,95;0,00;18,95;;0,00;;nein;Nein;Nein;keine Angabe;Ja
1578652;BEPANTHOL LIPPENCREME;CRE;7.5;g;BAYSE;ja;5;3,82;2,96;5,90;0,00;5,90;;0,00;Eucerin-Artikel;nein;Nein;Nein;keine Angabe;Ja
2605026;BEPANTHOL LIPSTICK;STI;4.5;g;BAYSE;ja;0;3,25;2,80;4,95;0,00;4,95;;0,00;Eucerin-Artikel;nein;Nein;Nein;keine Angabe;Ja
1929465;BERBERIL DRY EYE;ATR;10;ml;MANN;ja;1;4,79;4,10;8,95;8,95;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4939642;BERBERIL N AUGENTROPFEN;ATR;10;ml;MANN;ja;12;3,17;2,18;6,10;6,12;6,10;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
255510;BERBERIL N EDO;ATR;10X0.5;ml;MANN;ja;7;4,26;3,23;7,95;7,96;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
719464;BERGAMOTTE KBA;AEO;5;ml;PRIMA;ja;1;4,62;4,30;7,90;7,90;7,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
17578476;BERUHIGUNGS DRA BALDR&HOPF;UTA;30;St;DR.F;ja;3;9,28;6,92;12,95;12,99;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3566506;BESAUG KIR KLKL 102875WE;;1;St;BUETT;ja;1;1,30;0,81;1,50;0,00;1,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17179167;BESSER ATMEN NASEN BEI GRO;PFL;30;St;PHANE;ja;1;14,03;11,70;18,95;18,95;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1931491;BETAISODONA LOESUNG;LOE;30;ml;MUNDI;ja;2;4,41;3,11;8,20;8,23;8,20;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3930478;BETAISODONA SALBE;SAL;25;g;MUNDI;ja;1;4,78;4,66;8,90;8,93;8,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3707786;BETAMETHASONVALERAT MIKRON;SUB;1;g;EURO;ja;1;25,50;18,80;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
7655388;BEURER IH21 INHALATOR;;1;St;BEURE;ja;1;51,92;35,34;79,00;67,49;79,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1654873;BICANORM;TMR;100;St;FRES;ja;2;18,06;16,73;30,70;30,74;30,70;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1476532;BIFITERAL;SIR;1000;ml;MYLHC;ja;1;10,35;9,21;18,20;18,23;18,20;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1476526;BIFITERAL;SIR;500;ml;MYLHC;ja;1;5,56;5,08;10,35;10,39;10,35;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3734599;BIGAIA;TRO;5;ml;PA25;ja;1;13,70;13,48;18,95;18,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
6318720;BIOCHEMIE 1 CALC FLUOR D12;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319671;BIOCHEMIE 10 NATR SULF D 6;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6320036;BIOCHEMIE 11 SILICEA D12;TAB;100;St;PFLUE;ja;1;2,44;2,32;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2581030;BIOCHEMIE 11 SILICEA D12;TAB;200;St;DHU;ja;2;5,87;4,50;10,95;10,97;10,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6320042;BIOCHEMIE 11 SILICEA D12;TAB;400;St;PFLUE;ja;3;7,56;6,05;13,95;13,95;13,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6320148;BIOCHEMIE 12 CALC SULF D 6;TAB;100;St;PFLUE;ja;1;2,44;2,32;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318772;BIOCHEMIE 2 CALC PHOS D 6;TAB;100;St;PFLUE;ja;1;2,44;2,35;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6322733;BIOCHEMIE 21 ZINC CHLO D 6;TAB;100;St;PFLUE;ja;4;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17278484;BIOCHEMIE 3 FERR PHOSP D12;GLO;15;g;PFLUE;ja;2;4,79;3,83;8,95;8,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318832;BIOCHEMIE 3 FERRUM PHO D12;TAB;100;St;PFLUE;ja;5;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318861;BIOCHEMIE 3 FERRUM PHO D12;TAB;400;St;PFLUE;ja;6;7,56;6,05;13,95;13,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318909;BIOCHEMIE 4 KAL CHLORA D 6;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318915;BIOCHEMIE 4 KAL CHLORA D 6;TAB;400;St;PFLUE;ja;1;7,56;7,29;13,95;13,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319180;BIOCHEMIE 5 KAL PHOS D 6;TAB;100;St;PFLUE;ja;3;2,44;1,95;4,70;4,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
