PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
17884316;BALDRIPARAN ZUR BERUHIGUNG;UTA;30;St;DR.F;ja;2;9,99;9,28;13,99;13,99;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4903549;BALLONKATH GOLD NE5-15ML14;KAT;1;St;MEDSE;ja;1;2,52;1,06;4,50;0,00;4,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1046197;BASEN BAD;BAD;400;g;FITN;ja;1;8,69;7,26;12,45;14,95;12,45;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
47415;BASENPULVER PASCOE;PUL;260;g;PASCV;ja;1;11,53;9,91;16,50;18,25;16,50;;0,00;;nein;Nein;Nein;ja;Nein
5370121;BASENTEE;FBE;20X2;g;BOMBA;ja;1;2,84;2,84;4,35;4,37;4,35;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
7423330;BASICA COMPACT;TAB;120;St;PROTI;ja;1;10,35;8,94;16,40;16,40;16,40;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
1096947;BASISCREME DAC;CRE;1;kg;CAELO;ja;1;15,65;7,86;17,99;0,00;17,99;;0,00;;nein;Ja;Nein;keine Angabe;Nein
2191139;BATTERIE F HOERG MAX PR13;;6;St;VIELS;ja;3;2,40;2,03;3,85;3,85;3,85;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
1500213;BATTERIE KNOPFZ LR44 A76;;1;St;VIELS;ja;1;0,75;0,47;1,25;1,25;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
8449171;BATTERIE LIT ZELLE CR 2032;;2;St;VIELS;ja;1;1,18;1,13;1,90;1,90;1,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
1500199;BATTERIE LIT ZELLE CR2025;;2;St;VIELS;ja;1;1,18;1,18;1,90;1,90;1,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
14046744;BD ULTRA FINE PEN NADEL5MM;KAN;105;ST;BECDI;ja;8;25,52;13,99;35,39;0,00;35,39;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046750;BD ULTRA FINE PEN NADEL6MM;KAN;105;ST;BECDI;ja;1;25,52;13,47;35,95;0,00;35,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046767;BD ULTRA FINE PEN NADEL8MM;KAN;105;ST;BECDI;ja;4;25,52;13,99;35,39;0,00;35,39;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14046738;BD ULTRA FINE PRO4MM PENNA;KAN;105;ST;BECDI;ja;10;25,52;14,20;35,39;0,00;35,39;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
106649;BELSANA ANZIEH-U PFLEGESET;KPG;1;St;BELSA;ja;1;27,00;16,80;44,95;44,95;0,00;;0,00;;nein;Nein;Nein;keine Angabe;Keine Angabe
8013143;BELSANA ANZIEHILFE;;1;St;;ja;1;0,00;0,00;0,00;0,00;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
3462847;BELSANA BLAU40 WASCHMITTEL;FLU;250;ml;BELSA;ja;1;2,40;2,40;4,30;4,30;4,30;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
10764968;BELSANA GRIP STAR SPEZ L;HAS;2;St;BELSA;ja;1;3,20;1,82;4,50;4,70;4,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
10764951;BELSANA GRIP STAR SPEZ M;HAS;2;St;BELSA;ja;3;3,20;1,82;4,50;4,70;4,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
1260890;BEN-U-RON 125MG ZAEPFCHEN;SSU;10;St;BENE;ja;0;1,43;1,12;2,75;2,76;2,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2684876;BEN-U-RON 75MG ZAEPFCHEN;SUP;10;St;BENE;ja;14;1,48;1,26;2,85;2,86;2,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7728360;BEN-U-RON DIREK250MG ERD/V;GRA;10;St;BENE;ja;0;4,09;4,09;7,74;7,74;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7728495;BEN-U-RON DIREK500MG ERD/V;GRA;10;St;BENE;ja;5;4,55;4,10;8,50;8,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4993736;BEN-U-RON SAFT;SIR;100;ml;BENE;ja;0;3,32;2,79;6,40;6,40;6,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7474528;BENZIN DAB MIT PZ;;1;l;HEDIN;ja;1;0,00;8,75;14,95;0,00;14,95;;0,00;;nein;Ja;Nein;keine Angabe;Nein
15616149;BEPANGEL WUNDGEL;GEL;1X50;g;BAYSE;ja;2;6,99;5,41;9,95;0,00;9,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1987824;BEPANTHEN ANTISEPT WUNDCRE;CRE;20;g;BAYSE;ja;11;3,72;2,47;6,95;7,18;6,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578675;BEPANTHEN AUGEN+NASENSALBE;ASN;10;g;BAYSE;ja;12;4,27;3,17;7,95;7,97;7,95;ja;5,50;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578681;BEPANTHEN AUGEN+NASENSALBE;ASN;5;g;BAYSE;ja;4;2,58;2,53;4,95;4,97;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
829388;BEPANTHEN AUGENTROPFEN;ATR;20X0.5;ml;BAYSE;ja;3;8,99;6,71;12,95;0,00;12,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2180584;BEPANTHEN LOESUNG;LOE;50;ml;BAYSE;ja;1;2,69;2,23;4,95;5,19;4,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6325944;BEPANTHEN MEERWASSER NASEN;NAS;20;ml;BAYSE;ja;4;3,64;2,75;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9461168;BEPANTHEN NARBEN GEL;GEL;20;g;BAYSE;ja;2;14,00;10,64;16,95;0,00;16,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3916343;BEPANTHEN SCHAUMSPRAY;SPR;75;ml;BAYSE;ja;1;13,36;10,83;14,95;0,00;14,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6429046;BEPANTHEN SENSIDERM CREME;CRE;20;g;BAYSE;ja;5;4,99;3,82;6,50;0,00;6,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1578847;BEPANTHEN WUND U HEILSALBE;SAL;100;g;BAYSE;ja;8;10,78;9,97;18,95;18,98;18,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1580241;BEPANTHEN WUND U HEILSALBE;SAL;20;g;BAYSE;ja;19;3,62;2,69;6,95;6,97;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1578818;BEPANTHEN WUND U HEILSALBE;SAL;50;g;BAYSE;ja;8;6,41;5,97;11,95;11,97;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17639634;BEPANTHOL DERMA REGEN HAND;BAL;50;ml;BAYSE;ja;4;5,99;4,67;9,95;0,00;9,95;;0,00;OTC neu;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1627592;BEPANTHOL INTENSIV KOER SP;LOT;400;ml;BAYSE;ja;2;15,80;12,97;19,95;0,00;19,95;;0,00;;nein;Nein;Nein;keine Angabe;Ja
1578652;BEPANTHOL LIPPENCREME;CRE;7.5;g;BAYSE;ja;1;3,82;3,49;5,90;0,00;5,90;;0,00;Eucerin-Artikel;nein;Nein;Nein;keine Angabe;Ja
2605026;BEPANTHOL LIPSTICK;STI;4.5;g;BAYSE;ja;0;3,25;3,18;4,95;0,00;4,95;;0,00;Eucerin-Artikel;nein;Nein;Nein;keine Angabe;Ja
4939642;BERBERIL N AUGENTROPFEN;ATR;10;ml;MANN;ja;3;3,17;2,32;6,10;6,12;6,10;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
255510;BERBERIL N EDO;ATR;10X0.5;ml;MANN;ja;6;4,26;3,20;7,95;7,96;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3930490;BETAISODONA LOESUNG;LOE;100;ml;MUNDI;ja;1;10,21;8,65;17,98;17,98;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3930478;BETAISODONA SALBE;SAL;25;g;MUNDI;ja;1;4,78;3,92;8,90;8,93;8,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3110025;BETAMETHASON 17 VAL MIKRON;;1;g;CAELO;ja;1;28,00;18,07;40,95;0,00;40,95;;0,00;;nein;Ja;Nein;keine Angabe;Nein
11486069;BIATAIN SIL SCH FERSE18X18;VER;5;St;COLOP;ja;0;179,69;0,00;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8931206;BIFON CREME;CRE;35;g;DERMA;ja;1;3,96;3,65;7,55;7,58;7,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9335452;BIGAIA;TRO;10;ml;PA25;ja;1;21,04;21,04;27,95;27,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
16964214;BIO H TIN HAIR ESSE MIKRON;KAP;30;St;PFLEG;ja;2;11,33;8,61;19,95;19,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
16964220;BIO H TIN HAIR ESSE MIKRON;KAP;90;St;PFLEG;ja;5;30,19;22,94;48,75;48,75;0,00;;0,00;;nein;Nein;Nein;ja;Nein
13169798;BIOAIRSPRAY BRATAPFEL;AEO;30;ml;PRIMA;ja;1;4,62;4,39;7,90;7,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
6318720;BIOCHEMIE 1 CALC FLUOR D12;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318737;BIOCHEMIE 1 CALC FLUOR D12;TAB;400;St;PFLUE;ja;1;7,56;7,56;13,95;13,95;13,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319671;BIOCHEMIE 10 NATR SULF D 6;TAB;100;St;PFLUE;ja;1;2,44;1,74;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6320036;BIOCHEMIE 11 SILICEA D12;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318772;BIOCHEMIE 2 CALC PHOS D 6;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318832;BIOCHEMIE 3 FERRUM PHO D12;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318861;BIOCHEMIE 3 FERRUM PHO D12;TAB;400;St;PFLUE;ja;1;7,56;5,44;13,95;13,95;13,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6318909;BIOCHEMIE 4 KAL CHLORA D 6;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319180;BIOCHEMIE 5 KAL PHOS D 6;TAB;100;St;PFLUE;ja;5;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319286;BIOCHEMIE 6 KAL SULFUR D 6;TAB;100;St;PFLUE;ja;2;2,44;1,95;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319292;BIOCHEMIE 6 KAL SULFUR D 6;TAB;400;St;PFLUE;ja;1;7,56;6,81;13,95;13,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319323;BIOCHEMIE 7 MAGNES PHO D 6;TAB;100;St;PFLUE;ja;3;2,44;1,74;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319346;BIOCHEMIE 7 MAGNES PHO D 6;TAB;400;St;PFLUE;ja;3;7,56;6,05;13,95;13,95;13,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319375;BIOCHEMIE 8 NATR CHLOR D 6;TAB;100;St;PFLUE;ja;1;2,44;2,32;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6319636;BIOCHEMIE 9 NATR PHOS D 6;TAB;100;St;PFLUE;ja;2;2,44;1,74;4,70;4,70;4,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10252174;BIOLECTRA MAGN 400MG UD OR;PEL;20;St;HERME;ja;1;8,60;6,74;10,95;11,65;10,95;;0,00;;nein;Nein;Nein;ja;Nein
10252151;BIOLECTRA MAGN 400MG UD ZI;PEL;20;St;HERME;ja;1;8,60;6,58;10,50;11,65;10,50;;0,00;;nein;Nein;Nein;ja;Nein
14371289;BIOLECTRA MAGN 400MG UD ZI;PEL;60;St;HERME;ja;1;21,37;20,02;28,45;28,95;28,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
10043631;BIOLECTRA MAGN 400MG ULTRA;KAP;40;St;HERME;ja;8;12,67;10,14;16,95;19,80;16,95;;0,00;;nein;Nein;Nein;ja;Nein
5561513;BIOLECTRA MAGNESIUM 300;KAP;40;St;HERME;ja;4;11,98;9,39;16,95;18,97;16,95;;0,00;;nein;Nein;Nein;ja;Nein
10206234;BISMUTGALLAT BASISCH API;PUL;10;g;CAELO;ja;1;6,60;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
16609329;BITE AWAY NEO;;1;St;DERM;ja;6;20,00;15,00;32,95;32,95;32,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2204362;BLANEL;BTA;96;St;PFLEG;ja;2;28,45;28,45;46,35;46,39;46,35;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6171895;BLEMAREN N;BTA;100;St;ARISB;ja;0;31,99;31,99;50,90;50,90;50,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6618540;BLEND A DENT SU H FR806927;CRE;40;ml;WICKP;ja;1;3,61;2,48;4,50;0,00;4,50;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;keine Angabe;Nein
2736159;BORT STACKSCHE SCH GR 2TRA;BAN;1;St;BORTG;ja;1;3,10;2,66;5,00;0,00;5,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2736403;BORT STACKSCHE SCH GR 3TRA;BAN;1;St;BORTG;ja;1;3,10;2,39;5,00;0,00;5,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2736449;BORT STACKSCHE SCH GR 4TRA;BAN;1;St;BORTG;ja;1;3,10;2,76;5,30;0,00;5,30;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2736478;BORT STACKSCHE SCH GR 5TRA;BAN;1;St;BORTG;ja;1;3,10;2,66;4,59;0,00;4,59;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2736596;BORT STACKSCHE SCH GR 6TRA;BAN;1;St;BORTG;ja;1;3,10;2,66;4,59;0,00;4,59;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3839625;BRAND UND WUNDGEL MEDICE;GEL;25;g;MEDAR;ja;3;4,70;3,01;8,75;8,78;8,75;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
7437651;BRAUN THERMOS SCHUTZK LF40;;40;St;KAZ H;ja;2;7,42;4,50;9,45;9,49;9,45;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;keine Angabe;Nein
85350;BRONCHI PLANTAGO GLOB VELA;GLO;20;g;WALA;ja;0;6,16;4,95;11,50;11,51;11,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1852099;BRONCHICUM;TRO;30;ml;KLOFR;ja;1;4,68;3,04;8,75;8,75;8,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3728280;BRONCHICUM ELIXIR;FLE;100;ml;KLOFR;ja;0;5,19;3,80;8,95;9,70;8,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5566232;BRONCHIPRET SAFT TE;SAF;100;ml;BIONO;ja;0;5,94;5,91;10,95;11,10;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5566226;BRONCHIPRET SAFT TE;SAF;50;ml;BIONO;ja;0;3,32;2,46;6,40;6,40;6,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
360945;BRONCHIPRET THYMIAN PASTIL;PAS;30;St;BIONO;ja;2;4,19;4,19;7,85;7,85;7,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
168478;BRONCHIPRET TP;FTA;20;St;BIONO;ja;3;6,32;4,68;10,95;11,80;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11535804;BRONCHIPRET TROPFEN;FLE;50;ml;BIONO;ja;0;6,32;4,68;10,95;11,80;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2021319;BULLRICH HEILERDE KAPSELN;KAP;48;St;DELPR;ja;1;4,07;3,07;6,50;0,00;6,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11089871;BULLRICH SAEURE BASEN BALA;TAB;180;St;DELPR;ja;0;5,80;2,79;8,95;0,00;8,95;;0,00;;nein;Nein;Nein;ja;Nein
161996;BUSCOPAN;UTA;20;St;A. NA;ja;11;6,14;4,88;11,45;11,47;11,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2483617;BUSCOPAN PLUS;FTA;20;St;A. NA;ja;18;7,27;5,78;13,55;13,58;13,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1565744;CALCIDOC;KTA;120;St;HU2;ja;1;11,29;8,91;19,85;19,88;19,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4054599;CALCIGEN D KAUTABLETTEN;KTA;120;St;MYLHC;ja;1;15,25;14,78;25,95;25,95;25,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9083097;CALCILAC KAUTABLETTEN;KTA;120;St;MIBE;ja;2;14,93;12,24;25,41;25,41;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1164726;CALCIMAGON D3;KTA;112;St;CHEP;ja;1;20,93;19,90;34,80;34,84;34,80;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2227825;CALCIUM SANDOZ D OSTEO 400;KTA;100;St;HEXAL;ja;2;19,42;10,74;32,95;33,05;32,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
490429;CALCIUM SANDOZ D OSTEO 400;KTA;120;St;HEXAL;ja;1;23,33;13,13;37,95;38,03;37,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2340148;CALCIUM SANDOZ D OSTEO BRA;BTA;20;St;HEXAL;ja;1;6,39;4,70;11,90;11,94;11,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
169644;CALCIUM SANDOZ FORTE;BTA;20;St;HEXAL;ja;4;4,73;4,55;8,80;8,84;8,80;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16892213;CALCIUM SONNE 500 DIREKT;PUL;30;St;AVITA;ja;1;7,06;6,77;9,95;9,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
1397867;CALCIUM VERLA 600MG;FTA;100;St;VERLA;ja;2;12,36;9,52;21,65;21,65;21,65;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
729971;CALCIUM-SANDOZ SUN;BTA;20;St;HEXAL;ja;20;6,69;3,77;8,95;10,18;8,95;;0,00;;nein;Nein;Nein;ja;Nein
2895478;CALENDULA D 6;GLO;10;g;DHU;ja;1;5,72;5,72;10,69;10,69;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3933092;CALENDULA WUNDSALBE;SAL;25;g;WELED;ja;2;5,34;4,74;9,95;9,97;9,95;ja;6,95;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16808052;CALMALAIF UTA;UTA;40;St;BAYSE;ja;6;7,22;5,19;10,95;13,49;10,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13655004;CANEPHRON UNO;UTA;30;St;BIONO;ja;10;13,57;10,04;22,95;23,10;22,95;ja;17,95;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13655027;CANEPHRON UNO;UTA;90;ST;BIONO;ja;1;35,82;26,51;48,95;55,45;48,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1589584;CANESTEN;CRE;20;g;BAYSE;ja;6;5,34;3,67;8,85;9,97;8,85;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
679612;CANESTEN EXTRA;CRE;20;g;BAYSE;ja;6;6,41;4,82;11,95;11,97;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
619053;CANESTEN EXTRA NAGELSET;SAL;1;St;BAYSE;ja;7;24,52;17,94;39,95;39,97;39,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1713624;CANESTEN GYN ONCE KOMBI;KPG;1;P;BAYSE;ja;1;9,65;9,66;16,95;16,99;16,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
81234;CANTHARIS BLASEN GLOB VELA;GLO;20;g;WALA;ja;1;6,16;4,95;11,50;11,51;11,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10327601;CARMENTHIN B VERD STOE WK;WKM;14;St;SCHWA;ja;4;7,56;6,05;13,95;13,95;13,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13229431;CARUM CARVI BABY KUEM ZAEP;SUP;10;St;PA25;ja;1;4,80;4,46;8,95;8,97;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12544248;CARUM CARVI COMP SAEUGLING;SSU;10X1;g;WALA;ja;2;4,55;4,12;8,50;8,50;8,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8014579;CAULIS BAMBUSAE IN TAENIA;LOE;100;ml;HOM;ja;1;0,00;20,50;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8014929;CAULIS POLYGONI MULTIFLORI;LOE;50;ml;HOM;ja;2;11,66;13,06;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
15889781;CEFANIGHT;HKP;30;St;CEFAK;ja;5;7,90;3,85;10,95;10,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
16363443;CEFANIGHT;HKP;50;St;CEFAK;ja;1;11,50;9,44;15,95;15,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
16785954;CEFANIGHT STIX;GRA;42;St;CEFAK;ja;1;14,40;14,40;19,95;19,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
2330807;CEFASEL 200 NUTRI SELEN TA;TAB;100;St;CEFAK;ja;6;25,14;20,11;31,95;31,95;31,95;;0,00;;nein;Nein;Nein;ja;Nein
15194174;CEFAVIT D3 K2 MG 2000I.E.;HKP;100;ST;CEFAK;ja;6;23,00;17,27;31,95;31,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
2483095;CELLONA CREME TUBE;CRE;100;ml;LORAU;ja;1;7,47;4,65;7,45;0,00;7,45;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
14170450;CENTRUM A BIS ZINK;TAB;30;St;GSKOT;ja;2;9,66;6,98;12,95;13,27;12,95;;0,00;;nein;Nein;Nein;ja;Nein
7687589;CENTRUM FRISCH + FRUCHTIG;LUT;60;St;GSKOT;ja;4;17,33;13,30;21,95;22,61;21,95;;0,00;;nein;Nein;Nein;ja;Nein
14170510;CENTRUM GENERATION 50+;TAB;30;ST;GSKOT;ja;0;10,89;9,58;14,50;14,88;14,50;;0,00;;nein;Nein;Nein;ja;Nein
14170527;CENTRUM GENERATION 50+;TAB;60;ST;GSKOT;ja;4;19,95;14,52;23,95;26,74;23,95;;0,00;;nein;Nein;Nein;ja;Nein
2271200;CERA ALBA;;100;g;INTDR;ja;1;4,95;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Keine Angabe
2200559;CETAPHIL CREME;CRE;85;ml;GALDE;ja;2;6,63;0,00;9,95;9,95;9,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1874014;CETAPHIL FEUCHTIGKEITSCRE;CRE;456;ml;GALDE;ja;1;19,29;14,95;27,95;28,95;27,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
7127301;CETAPHIL LOTION;LOT;460;ml;GALDE;ja;1;15,29;12,66;19,99;22,95;19,99;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
13839342;CETAPHIL PRO IT CO HANDCRE;CRE;50;ml;GALDE;ja;2;5,65;4,30;8,75;8,75;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
14168157;CETAPHIL PRO IT CO PFLELOT;LOT;295;ml;GALDE;ja;2;18,62;14,49;24,95;27,95;24,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
